A_acc	A_genus	A_species	A_seg	A_seq_len	STATUS	perc_qcov	E_top_hit_acc	E_top_hit_species	E_top_hit_seg	E_top_hit_perc_qcov	_min_perc_cov	_blast_mode
KP345888	Enterovirus	Enterovirus I		7457.0	HIT_01	0.9977202628402843	KP345887.?	Enterovirus_I		0.9977202628402843	0.05	blastn10
FJ007373	Enterovirus	Enterovirus J		7355.0	HIT_01	0.9998640380693405	AF326766.?	Enterovirus_J		0.9998640380693405	0.05	blastn10
AF414372	Enterovirus	Enterovirus J		7383.0	HIT_01	0.9997291074089124	AF326766.?	Enterovirus_J		0.9997291074089124	0.05	blastn10
JX537981	Enterovirus	Enterovirus J		852.0	HIT_02	0.10093896713615023	AF363453.?	Enterovirus_G		0.13849765258215962	0.05	blastn10
JX537991	Enterovirus	Enterovirus J		1253.0	HIT_01	0.9920191540303273	AF326766.?	Enterovirus_J		0.9920191540303273	0.05	blastn10
KF541639	Enterovirus	Enterovirus J		1680.0	HIT_01	0.40476190476190477	AF326766.?	Enterovirus_J		0.40476190476190477	0.05	blastn10
KF648606	Enterovirus	Enterovirus J		966.0	HIT_01	0.9979296066252588	AF326766.?	Enterovirus_J		0.9979296066252588	0.05	blastn10
KX156159	Enterovirus	Enterovirus K		7909.0	HIT_01	0.8019977241117714	KX156158.?	Enterovirus_K		0.8019977241117714	0.05	blastn10
D00239	Enterovirus	Rhinovirus A		7133.0	HIT_01	0.9998598065330155	FJ445111.?	Rhinovirus_A		0.9998598065330155	0.05	blastn10
X02316	Enterovirus	Rhinovirus A		7102.0	HIT_01	0.9961982540129541	FJ445111.?	Rhinovirus_A		0.9961982540129541	0.05	blastn10
DQ473503	Enterovirus	Rhinovirus A		7146.0	HIT_01	0.9955219703330535	FJ445111.?	Rhinovirus_A		0.9955219703330535	0.05	blastn10
FJ445113	Enterovirus	Rhinovirus A		7108.0	HIT_01	0.9202307259425999	FJ445111.?	Rhinovirus_A		0.9202307259425999	0.05	blastn10
FJ445177	Enterovirus	Rhinovirus A		7132.0	HIT_01	0.9969153112731352	FJ445111.?	Rhinovirus_A		0.9969153112731352	0.05	blastn10
DQ473498	Enterovirus	Rhinovirus A		7137.0	HIT_01	0.9936948297604036	FJ445111.?	Rhinovirus_A		0.9936948297604036	0.05	blastn10
EF173414	Enterovirus	Rhinovirus A		7125.0	HIT_01	0.9934035087719298	FJ445111.?	Rhinovirus_A		0.9934035087719298	0.05	blastn10
EF173415	Enterovirus	Rhinovirus A		7124.0	HIT_01	0.9941044357102752	FJ445111.?	Rhinovirus_A		0.9941044357102752	0.05	blastn10
FJ445116	Enterovirus	Rhinovirus A		7140.0	HIT_01	0.999859943977591	FJ445111.?	Rhinovirus_A		0.999859943977591	0.05	blastn10
DQ473493	Enterovirus	Rhinovirus A		7134.0	HIT_01	0.9970563498738436	FJ445111.?	Rhinovirus_A		0.9970563498738436	0.05	blastn10
L24917	Enterovirus	Rhinovirus A		7124.0	HIT_01	0.9998596294216732	FJ445111.?	Rhinovirus_A		0.9998596294216732	0.05	blastn10
FJ445118	Enterovirus	Rhinovirus A		7119.0	HIT_01	0.9998595308329822	FJ445111.?	Rhinovirus_A		0.9998595308329822	0.05	blastn10
FJ445119	Enterovirus	Rhinovirus A		7135.0	HIT_01	0.9960756832515767	FJ445111.?	Rhinovirus_A		0.9960756832515767	0.05	blastn10
FJ445120	Enterovirus	Rhinovirus A		7163.0	HIT_01	0.9973474801061007	FJ445111.?	Rhinovirus_A		0.9973474801061007	0.05	blastn10
FJ445121	Enterovirus	Rhinovirus A		7134.0	HIT_01	0.996215306980656	FJ445111.?	Rhinovirus_A		0.996215306980656	0.05	blastn10
FJ445122	Enterovirus	Rhinovirus A		7129.0	HIT_01	0.9963529246738673	FJ445111.?	Rhinovirus_A		0.9963529246738673	0.05	blastn10
DQ473497	Enterovirus	Rhinovirus A		7025.0	HIT_01	0.9921708185053381	FJ445111.?	Rhinovirus_A		0.9921708185053381	0.05	blastn10
EF173416	Enterovirus	Rhinovirus A		7132.0	HIT_01	0.9998597868760516	FJ445111.?	Rhinovirus_A		0.9998597868760516	0.05	blastn10
FJ445123	Enterovirus	Rhinovirus A		7126.0	HIT_01	0.9962110580971092	FJ445111.?	Rhinovirus_A		0.9962110580971092	0.05	blastn10
DQ473508	Enterovirus	Rhinovirus A		7148.0	HIT_01	0.9973419138220482	FJ445111.?	Rhinovirus_A		0.9973419138220482	0.05	blastn10
FJ445125	Enterovirus	Rhinovirus A		7123.0	HIT_01	0.9936824371753474	FJ445111.?	Rhinovirus_A		0.9936824371753474	0.05	blastn10
DQ473512	Enterovirus	Rhinovirus A		7099.0	HIT_01	0.9961966474151289	FJ445111.?	Rhinovirus_A		0.9961966474151289	0.05	blastn10
FJ445126	Enterovirus	Rhinovirus A		7131.0	HIT_01	0.9998597672135745	FJ445111.?	Rhinovirus_A		0.9998597672135745	0.05	blastn10
FJ445127	Enterovirus	Rhinovirus A		7133.0	HIT_01	0.993270713584747	FJ445111.?	Rhinovirus_A		0.993270713584747	0.05	blastn10
FJ445128	Enterovirus	Rhinovirus A		7133.0	HIT_01	0.993270713584747	FJ445111.?	Rhinovirus_A		0.993270713584747	0.05	blastn10
DQ473501	Enterovirus	Rhinovirus A		7119.0	HIT_01	0.9936788874841972	FJ445111.?	Rhinovirus_A		0.9936788874841972	0.05	blastn10
DQ473505	Enterovirus	Rhinovirus A		7141.0	HIT_01	0.9955188348970733	FJ445111.?	Rhinovirus_A		0.9955188348970733	0.05	blastn10
DQ473495	Enterovirus	Rhinovirus A		7136.0	HIT_01	0.9936939461883408	FJ445111.?	Rhinovirus_A		0.9936939461883408	0.05	blastn10
AY751783	Enterovirus	Rhinovirus A		7137.0	HIT_01	0.9997197702115735	FJ445111.?	Rhinovirus_A		0.9997197702115735	0.05	blastn10
FJ445129	Enterovirus	Rhinovirus A		7138.0	HIT_01	0.9998599047352199	FJ445111.?	Rhinovirus_A		0.9998599047352199	0.05	blastn10
DQ473491	Enterovirus	Rhinovirus A		7145.0	HIT_01	0.9969209237228831	FJ445111.?	Rhinovirus_A		0.9969209237228831	0.05	blastn10
FJ445131	Enterovirus	Rhinovirus A		7129.0	HIT_01	0.9963529246738673	FJ445111.?	Rhinovirus_A		0.9963529246738673	0.05	blastn10
FJ445132	Enterovirus	Rhinovirus A		7114.0	HIT_01	0.9814450379533315	FJ445111.?	Rhinovirus_A		0.9814450379533315	0.05	blastn10
DQ473506	Enterovirus	Rhinovirus A		7149.0	HIT_01	0.9973422856343545	FJ445111.?	Rhinovirus_A		0.9973422856343545	0.05	blastn10
FJ445133	Enterovirus	Rhinovirus A		7132.0	HIT_01	0.9998597868760516	FJ445111.?	Rhinovirus_A		0.9998597868760516	0.05	blastn10
DQ473496	Enterovirus	Rhinovirus A		7106.0	HIT_01	0.9962003940332114	FJ445111.?	Rhinovirus_A		0.9962003940332114	0.05	blastn10
FJ445135	Enterovirus	Rhinovirus A		7118.0	HIT_01	0.9998595110986233	FJ445111.?	Rhinovirus_A		0.9998595110986233	0.05	blastn10
FJ445136	Enterovirus	Rhinovirus A		7152.0	HIT_01	0.9970637583892618	FJ445111.?	Rhinovirus_A		0.9970637583892618	0.05	blastn10
DQ473507	Enterovirus	Rhinovirus A		7143.0	HIT_01	0.9972000559988801	FJ445111.?	Rhinovirus_A		0.9972000559988801	0.05	blastn10
FJ445138	Enterovirus	Rhinovirus A		7134.0	HIT_01	0.9998598261844688	FJ445111.?	Rhinovirus_A		0.9998598261844688	0.05	blastn10
DQ473511	Enterovirus	Rhinovirus A		7036.0	HIT_01	0.994457077885162	FJ445111.?	Rhinovirus_A		0.994457077885162	0.05	blastn10
FJ445140	Enterovirus	Rhinovirus A		7136.0	HIT_01	0.9936939461883408	FJ445111.?	Rhinovirus_A		0.9936939461883408	0.05	blastn10
FJ445141	Enterovirus	Rhinovirus A		7134.0	HIT_01	0.996215306980656	FJ445111.?	Rhinovirus_A		0.996215306980656	0.05	blastn10
FJ445142	Enterovirus	Rhinovirus A		7140.0	HIT_01	0.9955182072829132	FJ445111.?	Rhinovirus_A		0.9955182072829132	0.05	blastn10
DQ473500	Enterovirus	Rhinovirus A		7135.0	HIT_01	0.9935529081990189	FJ445111.?	Rhinovirus_A		0.9935529081990189	0.05	blastn10
FJ445143	Enterovirus	Rhinovirus A		7139.0	HIT_01	0.9998599243591539	FJ445111.?	Rhinovirus_A		0.9998599243591539	0.05	blastn10
FJ445144	Enterovirus	Rhinovirus A		7139.0	HIT_01	0.9969183359013868	FJ445111.?	Rhinovirus_A		0.9969183359013868	0.05	blastn10
FJ445145	Enterovirus	Rhinovirus A		7131.0	HIT_01	0.9962137147665124	FJ445111.?	Rhinovirus_A		0.9962137147665124	0.05	blastn10
FJ445146	Enterovirus	Rhinovirus A		7141.0	HIT_01	0.9936983615740093	FJ445111.?	Rhinovirus_A		0.9936983615740093	0.05	blastn10
EF173417	Enterovirus	Rhinovirus A		7129.0	HIT_01	0.9963529246738673	FJ445111.?	Rhinovirus_A		0.9963529246738673	0.05	blastn10
FJ445147	Enterovirus	Rhinovirus A		7162.0	HIT_01	0.995811225914549	FJ445111.?	Rhinovirus_A		0.995811225914549	0.05	blastn10
FJ445148	Enterovirus	Rhinovirus A		7139.0	HIT_01	0.9998599243591539	FJ445111.?	Rhinovirus_A		0.9998599243591539	0.05	blastn10
FJ445149	Enterovirus	Rhinovirus A		7135.0	HIT_01	0.9931324456902593	FJ445111.?	Rhinovirus_A		0.9931324456902593	0.05	blastn10
FJ445150	Enterovirus	Rhinovirus A		7164.0	HIT_01	0.9973478503629257	FJ445111.?	Rhinovirus_A		0.9973478503629257	0.05	blastn10
FJ445152	Enterovirus	Rhinovirus A		7161.0	HIT_01	0.9958106409719313	FJ445111.?	Rhinovirus_A		0.9958106409719313	0.05	blastn10
DQ473492	Enterovirus	Rhinovirus A		7140.0	HIT_01	0.9969187675070028	FJ445111.?	Rhinovirus_A		0.9969187675070028	0.05	blastn10
DQ473494	Enterovirus	Rhinovirus A		7120.0	HIT_01	0.9970505617977528	FJ445111.?	Rhinovirus_A		0.9970505617977528	0.05	blastn10
DQ473510	Enterovirus	Rhinovirus A		7137.0	HIT_01	0.9953762084909626	FJ445111.?	Rhinovirus_A		0.9953762084909626	0.05	blastn10
DQ473502	Enterovirus	Rhinovirus A		7129.0	HIT_01	0.9962126525459392	FJ445111.?	Rhinovirus_A		0.9962126525459392	0.05	blastn10
FJ445154	Enterovirus	Rhinovirus A		7136.0	HIT_01	0.999859865470852	FJ445111.?	Rhinovirus_A		0.999859865470852	0.05	blastn10
EF173418	Enterovirus	Rhinovirus A		7145.0	HIT_01	0.9938418474457663	FJ445111.?	Rhinovirus_A		0.9938418474457663	0.05	blastn10
FJ445156	Enterovirus	Rhinovirus A		7138.0	HIT_01	0.9998599047352199	FJ445111.?	Rhinovirus_A		0.9998599047352199	0.05	blastn10
FJ445157	Enterovirus	Rhinovirus A		7116.0	HIT_01	0.9998594716132658	FJ445111.?	Rhinovirus_A		0.9998594716132658	0.05	blastn10
DQ473509	Enterovirus	Rhinovirus A		7129.0	HIT_01	0.99691401318558	FJ445111.?	Rhinovirus_A		0.99691401318558	0.05	blastn10
FJ445163	Enterovirus	Rhinovirus A		7140.0	HIT_01	0.9936974789915967	FJ445111.?	Rhinovirus_A		0.9936974789915967	0.05	blastn10
DQ473504	Enterovirus	Rhinovirus A		7143.0	HIT_01	0.996920061598768	FJ445111.?	Rhinovirus_A		0.996920061598768	0.05	blastn10
M16248	Enterovirus	Rhinovirus A		7152.0	HIT_01	0.9955257270693513	FJ445111.?	Rhinovirus_A		0.9955257270693513	0.05	blastn10
FJ445167	Enterovirus	Rhinovirus A		7124.0	HIT_01	0.9998596294216732	FJ445111.?	Rhinovirus_A		0.9998596294216732	0.05	blastn10
EF173419	Enterovirus	Rhinovirus A		7132.0	HIT_01	0.9928491306786316	FJ445111.?	Rhinovirus_A		0.9928491306786316	0.05	blastn10
FJ445171	Enterovirus	Rhinovirus A		7134.0	HIT_01	0.9969161760583123	FJ445111.?	Rhinovirus_A		0.9969161760583123	0.05	blastn10
FJ445175	Enterovirus	Rhinovirus A		7140.0	HIT_01	0.9903361344537815	FJ445111.?	Rhinovirus_A		0.9903361344537815	0.05	blastn10
GQ415051	Enterovirus	Rhinovirus A		7130.0	HIT_01	0.9973352033660589	FJ445111.?	Rhinovirus_A		0.9973352033660589	0.05	blastn10
EF155421	Enterovirus	Rhinovirus A		7160.0	HIT_01	0.9932960893854749	FJ445111.?	Rhinovirus_A		0.9932960893854749	0.05	blastn10
JF965515	Enterovirus	Rhinovirus A		7168.0	HIT_01	0.9655412946428571	FJ445111.?	Rhinovirus_A		0.9655412946428571	0.05	blastn10
JN562727	Enterovirus	Rhinovirus A		6843.0	HIT_01	0.9998538652637732	FJ445111.?	Rhinovirus_A		0.9998538652637732	0.05	blastn10
JN614995	Enterovirus	Rhinovirus A		6709.0	HIT_01	0.9777910269786854	FJ445111.?	Rhinovirus_A		0.9777910269786854	0.05	blastn10
JQ245971	Enterovirus	Rhinovirus A		7127.0	HIT_01	0.906692858145082	FJ445111.?	Rhinovirus_A		0.906692858145082	0.05	blastn10
KC859319	Enterovirus	Rhinovirus A		990.0	HIT_01	0.998989898989899	FJ445111.?	Rhinovirus_A		0.998989898989899	0.05	blastn10
KC859318	Enterovirus	Rhinovirus A		1008.0	HIT_01	0.8244047619047619	FJ445111.?	Rhinovirus_A		0.8244047619047619	0.05	blastn10
DQ473490	Enterovirus	Rhinovirus B		7212.0	HIT_01	0.9790626733222407	DQ473485.?	Rhinovirus_B		0.9790626733222407	0.05	blastn10
FJ445112	Enterovirus	Rhinovirus B		7212.0	HIT_01	0.9853022739877981	DQ473485.?	Rhinovirus_B		0.9853022739877981	0.05	blastn10
DQ473486	Enterovirus	Rhinovirus B		7216.0	HIT_01	0.9994456762749445	DQ473485.?	Rhinovirus_B		0.9994456762749445	0.05	blastn10
K02121	Enterovirus	Rhinovirus B		7212.0	HIT_01	0.9987520798668885	DQ473485.?	Rhinovirus_B		0.9987520798668885	0.05	blastn10
EF173420	Enterovirus	Rhinovirus B		7219.0	HIT_01	0.9958442997645103	DQ473485.?	Rhinovirus_B		0.9958442997645103	0.05	blastn10
FJ445124	Enterovirus	Rhinovirus B		7211.0	HIT_01	0.9853002357509361	DQ473485.?	Rhinovirus_B		0.9853002357509361	0.05	blastn10
FJ445186	Enterovirus	Rhinovirus B		7217.0	HIT_01	0.9799085492586947	DQ473485.?	Rhinovirus_B		0.9799085492586947	0.05	blastn10
DQ473487	Enterovirus	Rhinovirus B		7224.0	HIT_01	0.9994462901439646	DQ473485.?	Rhinovirus_B		0.9994462901439646	0.05	blastn10
EF173423	Enterovirus	Rhinovirus B		7216.0	HIT_01	0.9994456762749445	DQ473485.?	Rhinovirus_B		0.9994456762749445	0.05	blastn10
FJ445130	Enterovirus	Rhinovirus B		7223.0	HIT_01	0.9785407725321889	DQ473485.?	Rhinovirus_B		0.9785407725321889	0.05	blastn10
DQ473488	Enterovirus	Rhinovirus B		7214.0	HIT_01	0.9958414194621569	DQ473485.?	Rhinovirus_B		0.9958414194621569	0.05	blastn10
FJ445188	Enterovirus	Rhinovirus B		7216.0	HIT_01	0.9958425720620843	DQ473485.?	Rhinovirus_B		0.9958425720620843	0.05	blastn10
FJ445151	Enterovirus	Rhinovirus B		7211.0	HIT_01	0.999306614893912	DQ473485.?	Rhinovirus_B		0.999306614893912	0.05	blastn10
DQ473489	Enterovirus	Rhinovirus B		7223.0	HIT_01	0.9988924269694033	DQ473485.?	Rhinovirus_B		0.9988924269694033	0.05	blastn10
FJ445153	Enterovirus	Rhinovirus B		7216.0	HIT_01	0.9994456762749445	DQ473485.?	Rhinovirus_B		0.9994456762749445	0.05	blastn10
FJ445155	Enterovirus	Rhinovirus B		7224.0	HIT_01	0.9994462901439646	DQ473485.?	Rhinovirus_B		0.9994462901439646	0.05	blastn10
FJ445161	Enterovirus	Rhinovirus B		7230.0	HIT_01	0.9994467496542185	DQ473485.?	Rhinovirus_B		0.9994467496542185	0.05	blastn10
FJ445162	Enterovirus	Rhinovirus B		7201.0	HIT_01	0.9795861685876962	DQ473485.?	Rhinovirus_B		0.9795861685876962	0.05	blastn10
FJ445164	Enterovirus	Rhinovirus B		7213.0	HIT_01	0.9969499514765008	DQ473485.?	Rhinovirus_B		0.9969499514765008	0.05	blastn10
FJ445168	Enterovirus	Rhinovirus B		7221.0	HIT_01	0.9958454507685917	DQ473485.?	Rhinovirus_B		0.9958454507685917	0.05	blastn10
FJ445169	Enterovirus	Rhinovirus B		7233.0	HIT_01	0.9994469791234619	DQ473485.?	Rhinovirus_B		0.9994469791234619	0.05	blastn10
EF173425	Enterovirus	Rhinovirus B		7215.0	HIT_01	0.9981981981981982	DQ473485.?	Rhinovirus_B		0.9981981981981982	0.05	blastn10
FJ445172	Enterovirus	Rhinovirus B		7207.0	HIT_01	0.9981961981406966	DQ473485.?	Rhinovirus_B		0.9981961981406966	0.05	blastn10
FJ445174	Enterovirus	Rhinovirus B		7208.0	HIT_01	0.9970865704772475	DQ473485.?	Rhinovirus_B		0.9970865704772475	0.05	blastn10
HQ123444	Enterovirus	Rhinovirus B		6537.0	HIT_01	0.9983172709193819	DQ473485.?	Rhinovirus_B		0.9983172709193819	0.05	blastn10
JF781500	Enterovirus	Rhinovirus B		6920.0	HIT_01	0.9986994219653179	DQ473485.?	Rhinovirus_B		0.9986994219653179	0.05	blastn10
JX074053	Enterovirus	Rhinovirus B		7189.0	HIT_01	0.9986089859507581	DQ473485.?	Rhinovirus_B		0.9986089859507581	0.05	blastn10
JN614996	Enterovirus	Rhinovirus B		6899.0	HIT_01	0.9988404116538628	DQ473485.?	Rhinovirus_B		0.9988404116538628	0.05	blastn10
FJ445137	Enterovirus	Rhinovirus B		7216.0	HIT_01	0.9993070953436807	DQ473485.?	Rhinovirus_B		0.9993070953436807	0.05	blastn10
EF077280	Enterovirus	Rhinovirus C		7015.0	HIT_01	0.9712045616535995	EF077279.?	Rhinovirus_C		0.9712045616535995	0.05	blastn10
EF186077	Enterovirus	Rhinovirus C		7134.0	HIT_01	0.9737874964956547	EF077279.?	Rhinovirus_C		0.9737874964956547	0.05	blastn10
EF582385	Enterovirus	Rhinovirus C		7099.0	HIT_01	0.9595717706719257	EF077279.?	Rhinovirus_C		0.9595717706719257	0.05	blastn10
EF582386	Enterovirus	Rhinovirus C		7114.0	HIT_01	0.9671071127354512	EF077279.?	Rhinovirus_C		0.9671071127354512	0.05	blastn10
EF582387	Enterovirus	Rhinovirus C		7086.0	HIT_01	0.9777025119954841	EF077279.?	Rhinovirus_C		0.9777025119954841	0.05	blastn10
DQ875932	Enterovirus	Rhinovirus C		7072.0	HIT_01	0.9796380090497737	EF077279.?	Rhinovirus_C		0.9796380090497737	0.05	blastn10
GQ223227	Enterovirus	Rhinovirus C		7107.0	HIT_01	0.9551146756718728	EF077279.?	Rhinovirus_C		0.9551146756718728	0.05	blastn10
GQ223228	Enterovirus	Rhinovirus C		7111.0	HIT_01	0.9521867529180144	EF077279.?	Rhinovirus_C		0.9521867529180144	0.05	blastn10
GQ323774	Enterovirus	Rhinovirus C		7010.0	HIT_01	0.9840228245363766	EF077279.?	Rhinovirus_C		0.9840228245363766	0.05	blastn10
EU840952	Enterovirus	Rhinovirus C		7108.0	HIT_01	0.956809229037704	EF077279.?	Rhinovirus_C		0.956809229037704	0.05	blastn10
HM236958	Enterovirus	Rhinovirus C		834.0	HIT_01	0.8860911270983214	EF077279.?	Rhinovirus_C		0.8860911270983214	0.05	blastn10
HM236908	Enterovirus	Rhinovirus C		819.0	HIT_01	0.9682539682539683	EF077279.?	Rhinovirus_C		0.9682539682539683	0.05	blastn10
HM236911	Enterovirus	Rhinovirus C		822.0	HIT_01	0.745742092457421	EF077279.?	Rhinovirus_C		0.745742092457421	0.05	blastn10
GU219984	Enterovirus	Rhinovirus C		7119.0	HIT_01	0.9564545582244697	EF077279.?	Rhinovirus_C		0.9564545582244697	0.05	blastn10
KR997882	Enterovirus	Rhinovirus C		3338.0	HIT_01	0.9994008388256441	EF077279.?	Rhinovirus_C		0.9994008388256441	0.05	blastn10
HM236936	Enterovirus	Rhinovirus C		822.0	HIT_01	0.8576642335766423	EF077279.?	Rhinovirus_C		0.8576642335766423	0.05	blastn10
HM236918	Enterovirus	Rhinovirus C		840.0	HIT_01	0.7880952380952381	EF077279.?	Rhinovirus_C		0.7880952380952381	0.05	blastn10
EU840728	Enterovirus	Rhinovirus C		3055.0	HIT_01	0.9397708674304419	EF077279.?	Rhinovirus_C		0.9397708674304419	0.05	blastn10
HM236923	Enterovirus	Rhinovirus C		828.0	HIT_01	0.7355072463768116	EF077279.?	Rhinovirus_C		0.7355072463768116	0.05	blastn10
HM236903	Enterovirus	Rhinovirus C		822.0	HIT_01	0.8990267639902676	EF077279.?	Rhinovirus_C		0.8990267639902676	0.05	blastn10
KJ675507	Enterovirus	Rhinovirus C		7090.0	HIT_01	0.9777150916784203	EF077279.?	Rhinovirus_C		0.9777150916784203	0.05	blastn10
KJ675506	Enterovirus	Rhinovirus C		7112.0	HIT_01	0.9568335208098988	EF077279.?	Rhinovirus_C		0.9568335208098988	0.05	blastn10
HM236939	Enterovirus	Rhinovirus C		822.0	HIT_01	0.8710462287104623	EF077279.?	Rhinovirus_C		0.8710462287104623	0.05	blastn10
HM236952	Enterovirus	Rhinovirus C		809.0	HIT_01	0.896168108776267	EF077279.?	Rhinovirus_C		0.896168108776267	0.05	blastn10
HM236904	Enterovirus	Rhinovirus C		822.0	HIT_01	0.8552311435523114	EF077279.?	Rhinovirus_C		0.8552311435523114	0.05	blastn10
HM236906	Enterovirus	Rhinovirus C		813.0	HIT_01	0.7466174661746617	EF077279.?	Rhinovirus_C		0.7466174661746617	0.05	blastn10
HM236954	Enterovirus	Rhinovirus C		831.0	HIT_01	0.8327316486161251	EF077279.?	Rhinovirus_C		0.8327316486161251	0.05	blastn10
HM236949	Enterovirus	Rhinovirus C		822.0	HIT_01	0.7688564476885644	EF077279.?	Rhinovirus_C		0.7688564476885644	0.05	blastn10
HM236968	Enterovirus	Rhinovirus C		816.0	HIT_01	0.8688725490196079	EF077279.?	Rhinovirus_C		0.8688725490196079	0.05	blastn10
HM236964	Enterovirus	Rhinovirus C		797.0	HIT_01	0.7164366373902133	EF077279.?	Rhinovirus_C		0.7164366373902133	0.05	blastn10
HM236897	Enterovirus	Rhinovirus C		816.0	HIT_01	0.9938725490196079	EF077279.?	Rhinovirus_C		0.9938725490196079	0.05	blastn10
HM236934	Enterovirus	Rhinovirus C		834.0	HIT_01	0.658273381294964	EF077279.?	Rhinovirus_C		0.658273381294964	0.05	blastn10
KM486097	Enterovirus	Rhinovirus C		6456.0	HIT_01	0.9763011152416357	EF077279.?	Rhinovirus_C		0.9763011152416357	0.05	blastn10
JF436925	Enterovirus	Rhinovirus C		6864.0	HIT_01	0.9736305361305362	EF077279.?	Rhinovirus_C		0.9736305361305362	0.05	blastn10
JF416311	Enterovirus	Rhinovirus C		810.0	HIT_01	0.8679012345679012	EF077279.?	Rhinovirus_C		0.8679012345679012	0.05	blastn10
JF416321	Enterovirus	Rhinovirus C		812.0	HIT_01	0.8657635467980296	EF077279.?	Rhinovirus_C		0.8657635467980296	0.05	blastn10
JF416322	Enterovirus	Rhinovirus C		815.0	HIT_01	0.8429447852760736	EF077279.?	Rhinovirus_C		0.8429447852760736	0.05	blastn10
JN205461	Enterovirus	Rhinovirus C		7115.0	HIT_01	0.9683766690091357	EF077279.?	Rhinovirus_C		0.9683766690091357	0.05	blastn10
JN815251	Enterovirus	Rhinovirus C		6613.0	HIT_01	0.9974293059125964	EF077279.?	Rhinovirus_C		0.9974293059125964	0.05	blastn10
KF958311	Enterovirus	Rhinovirus C		7115.0	HIT_01	0.960646521433591	EF077279.?	Rhinovirus_C		0.960646521433591	0.05	blastn10
KJ675505	Enterovirus	Rhinovirus C		7123.0	HIT_01	0.954653937947494	EF077279.?	Rhinovirus_C		0.954653937947494	0.05	blastn10
JN815249	Enterovirus	Rhinovirus C		6734.0	HIT_01	0.9299079299079299	EF077279.?	Rhinovirus_C		0.9299079299079299	0.05	blastn10
JF416310	Enterovirus	Rhinovirus C		833.0	HIT_01	0.8883553421368547	EF077279.?	Rhinovirus_C		0.8883553421368547	0.05	blastn10
KY624849	Enterovirus	Rhinovirus C		6972.0	HIT_01	0.9812105565117614	EF077279.?	Rhinovirus_C		0.9812105565117614	0.05	blastn10
JF416318	Enterovirus	Rhinovirus C		815.0	HIT_01	0.8625766871165644	EF077279.?	Rhinovirus_C		0.8625766871165644	0.05	blastn10
JF519760	Enterovirus	Rhinovirus C		837.0	HIT_01	0.8506571087216248	EF077279.?	Rhinovirus_C		0.8506571087216248	0.05	blastn10
JF519762	Enterovirus	Rhinovirus C		840.0	HIT_01	0.7333333333333333	EF077279.?	Rhinovirus_C		0.7333333333333333	0.05	blastn10
JN798566	Enterovirus	Rhinovirus C		6801.0	HIT_01	0.9179532421702691	EF077279.?	Rhinovirus_C		0.9179532421702691	0.05	blastn10
KF688606	Enterovirus	Rhinovirus C		6928.0	HIT_01	0.9652136258660509	EF077279.?	Rhinovirus_C		0.9652136258660509	0.05	blastn10
JF317015	Enterovirus	Rhinovirus C		7154.0	HIT_01	0.9466032988537881	EF077279.?	Rhinovirus_C		0.9466032988537881	0.05	blastn10
KP282614	Enterovirus	Rhinovirus C		7054.0	HIT_01	0.9554862489367735	EF077279.?	Rhinovirus_C		0.9554862489367735	0.05	blastn10
KR997885	Enterovirus	Rhinovirus C		3124.0	HIT_01	0.9161331626120358	EF077279.?	Rhinovirus_C		0.9161331626120358	0.05	blastn10
LC004772	Enterovirus	Rhinovirus C		2343.0	HIT_01	0.9440887750746906	EF077279.?	Rhinovirus_C		0.9440887750746906	0.05	blastn10
KP890662	Enterovirus	Rhinovirus C		7073.0	HIT_01	0.9803478014986569	EF077279.?	Rhinovirus_C		0.9803478014986569	0.05	blastn10
JN572116	Felipivirus	Felipivirus A		7433.0	HIT_01	0.9977129019238531	JN572115.?	Felipivirus_A		0.9977129019238531	0.05	blastn10
MF352414	Parabovirus	Parabovirus A		7665.0	HIT_01	0.9800391389432486	MF352412.?	Parabovirus_A		0.9800391389432486	0.05	blastn10
KY432935	Parabovirus	Parabovirus A		7935.0	HIT_01	0.9369880277252678	MF352412.?	Parabovirus_A		0.9369880277252678	0.05	blastn10
KY432932	Parabovirus	Parabovirus A		7999.0	HIT_01	0.7302162770346293	MF352412.?	Parabovirus_A		0.7302162770346293	0.05	blastn10
MF352425	Rabovirus	Rabovirus A		7656.0	HIT_01	0.9988244514106583	KP233897.?	Rabovirus_A		0.9988244514106583	0.05	blastn10
KJ950883	Rabovirus	Rabovirus A		7433.0	HIT_01	0.9998654648190501	KP233897.?	Rabovirus_A		0.9998654648190501	0.05	blastn10
MF352417	Rabovirus	Rabovirus A		7841.0	HIT_01	0.9683713812013773	KP233897.?	Rabovirus_A		0.9683713812013773	0.05	blastn10
MF352408	Rabovirus	Rabovirus A		7278.0	HIT_01	0.8510579829623522	KP233897.?	Rabovirus_A		0.8510579829623522	0.05	blastn10
EU789367	Sapelovirus	Sapelovirus B		7971.0	HIT_01	0.9819345126082047	AY064708.?	Sapelovirus_B		0.9819345126082047	0.05	blastn10
JX627573	Sapelovirus	Sapelovirus B		8059.0	HIT_01	0.9987591512594615	AY064708.?	Sapelovirus_B		0.9987591512594615	0.05	blastn10
KT452644	Hepatovirus	Hepatovirus D		7632.0	HIT_01	0.9465408805031447	KT452637.?	Hepatovirus_D		0.9465408805031447	0.05	blastn10
